title,description,category,published_at,polarity,subjectivity,label,fetch_timestamp,processed_title,processed_description,url
Mpox in DR Congo: BBC visits mpox clinic as WHO says cases 'plateauing' - BBC.com,"Lwiro hospital was overrun when the BBC visited two months ago, now nurses say infections are easing.",health,2024-11-22T22:59:29Z,0.0,0.0,1,2024-11-25 00:40:55,mpox in dr congo bbc visits mpox clinic as who says cases plateauing  bbccom,lwiro hospital was overrun when the bbc visited two months ago now nurses say infections are easing,https://www.bbc.com/news/articles/cqxw1l05l1ro
"Obituaries in Worcester, MA - Worcester Telegram","Bonnie Ann Tatro, our Brown Eyed Girl, 55, of Worcester passed away peacefully on November 15 at the Rose Monahan Hospice after an 8-year battle...",health,2024-11-22T22:14:50Z,0.425,0.725,2,2024-11-25 00:40:55,obituaries in worcester ma  worcester telegram,bonnie ann tatro our brown eyed girl 55 of worcester passed away peacefully on november 15 at the rose monahan hospice after an 8year battle,https://www.telegram.com/obituaries/pneo1008913
Chinese Scientists Report 'Promising Results' From Novel Alzheimer's Surgery - Decrypt,"“My mother's memory is stabilizing and improving, and she is able to complete household chores every day,"" said one patient's daughter.",health,2024-11-22T22:08:44Z,0.3,0.5125,2,2024-11-25 00:40:55,chinese scientists report promising results from novel alzheimers surgery  decrypt,my mothers memory is stabilizing and improving and she is able to complete household chores every day said one patients daughter,https://decrypt.co/293229/chinese-scientists-novel-alzheimers-surgery
"Autism is more common than you think, and symptoms might surprise you - National Geographic",Diagnoses have climbed by 175 percent in just the last decade—with the greatest increases in girls and women. Here’s how our understanding of autism is changing.,health,2024-11-22T22:04:17Z,0.5,0.5333333333333333,2,2024-11-25 00:40:55,autism is more common than you think and symptoms might surprise you  national geographic,diagnoses have climbed by 175 percent in just the last decadewith the greatest increases in girls and women heres how our understanding of autism is changing,https://www.nationalgeographic.com/science/article/autism-diagnoses-increase-symptoms
"Escambia County girls overdosing at alarming rate, highlighting need for youth facilities - WEAR","ESCAMBIA COUNTY, Fla. -- It's an alarming trend in escambia county.Girls -- ages 10 to 19 are overdosing at a high rate.It begs the question - what resources ar",health,2024-11-22T21:16:13Z,0.03,0.5700000000000001,1,2024-11-25 00:40:55,escambia county girls overdosing at alarming rate highlighting need for youth facilities  wear,escambia county fla  its an alarming trend in escambia countygirls  ages 10 to 19 are overdosing at a high rateit begs the question  what resources ar,https://weartv.com/news/local/escambia-county-girls-overdosing-at-alarming-rate-highlighting-need-for-youth-facilities
Florida Department of Health in Brevard County Issues Rabies Advisory - SpaceCoastDaily.com,The Florida Department of Health in Brevard County (DOH-Brevard) is monitoring rabies among wild animals in the area.,health,2024-11-22T21:12:36Z,0.1,0.4,1,2024-11-25 00:40:55,florida department of health in brevard county issues rabies advisory  spacecoastdailycom,the florida department of health in brevard county dohbrevard is monitoring rabies among wild animals in the area,https://spacecoastdaily.com/2024/11/florida-department-of-health-in-brevard-county-issues-rabies-advisory/
Fatal Drug Overdoses In SF May Be Declining Because Fentanyl-User Population May Be Dwindling - SFist,"Many people seriously addicted to fentanyl have already died in San Francisco, and those who are still alive increasingly have access to Narcan and have learned what their limits are, which experts say are both reasons why the number of fatal overdoses has de…",health,2024-11-22T20:30:01Z,0.06666666666666667,0.5,1,2024-11-25 00:40:55,fatal drug overdoses in sf may be declining because fentanyluser population may be dwindling  sfist,many people seriously addicted to fentanyl have already died in san francisco and those who are still alive increasingly have access to narcan and have learned what their limits are which experts say are both reasons why the number of fatal overdoses has de,https://sfist.com/2024/11/22/fatal-drug-overdoses-in-sf-may-be-declining-because-fentanyl-user-population-may-be-dwindling/
"Brainstem Neurons Guide Gaze, Maintain Short-Term Memory - Neuroscience News",Researchers used zebrafish larvae to uncover how brainstem neurons guide gaze and maintain short-term memory.,health,2024-11-22T19:25:47Z,0.0,0.0,1,2024-11-25 00:40:55,brainstem neurons guide gaze maintain shortterm memory  neuroscience news,researchers used zebrafish larvae to uncover how brainstem neurons guide gaze and maintain shortterm memory,https://neurosciencenews.com/brainstem-neurons-vision-memory-28116/
"Over 100,000 more chickens, turkeys killed after more avian flu cases found in Utah - KSL.com","State officials say over 100,000 additional chickens and turkeys have been culled after additional avian influenza was in Salt Lake and Piute counties.",health,2024-11-22T19:02:42Z,0.0,0.0,1,2024-11-25 00:40:55,over 100000 more chickens turkeys killed after more avian flu cases found in utah  kslcom,state officials say over 100000 additional chickens and turkeys have been culled after additional avian influenza was in salt lake and piute counties,https://www.ksl.com/article/51196117/over-100000-more-chickens-turkeys-killed-after-more-avian-flu-cases-found-in-utah
A 16-Year-Old Girl’s Stomach Pain Turned Out to Be a Giant Hairball - Gizmodo,The hair-raising case is an example of the rare condition known as Rapunzel syndrome.,health,2024-11-22T17:45:22Z,0.3,0.9,2,2024-11-25 00:40:55,a 16yearold girls stomach pain turned out to be a giant hairball  gizmodo,the hairraising case is an example of the rare condition known as rapunzel syndrome,https://gizmodo.com/a-16-year-old-girls-stomach-pain-turned-out-to-be-a-giant-hairball-2000528408
Why whooping cough cases are spiking across the U.S. - STAT,"Whooping cough cases haven't been this high at this time of year since 2014, according to the CDC",health,2024-11-22T17:42:57Z,0.16,0.54,2,2024-11-25 00:40:55,why whooping cough cases are spiking across the us  stat,whooping cough cases havent been this high at this time of year since 2014 according to the cdc,https://www.statnews.com/2024/11/22/whooping-cough-cases-up-500-percent-seasonal-cycle-worsened-by-vaccine-skepticism/
Is Vitamin D Key to Reducing Blood Pressure? Here's What a New Study Says - EatingWell,Find out who can benefit from taking a vitamin D supplement—and what you need to know before you try it. Here's what a November 2024 study says.,health,2024-11-22T17:33:41Z,0.0,0.0,1,2024-11-25 00:40:55,is vitamin d key to reducing blood pressure heres what a new study says  eatingwell,find out who can benefit from taking a vitamin d supplementand what you need to know before you try it heres what a november 2024 study says,https://www.eatingwell.com/vitamin-d-blood-pressure-study-8750183
"Alabama among 10 worst in the nation for STD rates, according to US News & World Report - AL.com",The Alabama Department of Public Health (ADPH) is urging people to make safer and more informed decisions about sex.,health,2024-11-22T16:51:00Z,0.25,0.2833333333333333,2,2024-11-25 00:40:55,alabama among 10 worst in the nation for std rates according to us news  world report  alcom,the alabama department of public health adph is urging people to make safer and more informed decisions about sex,https://www.al.com/news/2024/11/alabama-among-10-worst-in-the-nation-for-std-rates-according-to-us-news-world-report.html
Wearable patch monitors blood pressure continuously - Deseret News,How do you measure blood pressure? New postage-stamp-sized wearable patch offers innovative continuous blood pressure monitoring. Read more,health,2024-11-22T16:41:07Z,0.3090909090909091,0.48863636363636365,2,2024-11-25 00:40:55,wearable patch monitors blood pressure continuously  deseret news,how do you measure blood pressure new postagestampsized wearable patch offers innovative continuous blood pressure monitoring read more,https://www.deseret.com/lifestyle/2024/11/22/blood-pressure-monitor-wearble-patch-develop-uc-san-diego/
"Kettlebell training may increase muscle strength and reduce inflammation as we age, a new study finds. Here's how to get started. - Yahoo Life",Working out with a kettlebell improved strength and physical function — even for beginners. Experts share their training tips.,health,2024-11-22T16:39:31Z,0.0,0.14285714285714285,1,2024-11-25 00:40:55,kettlebell training may increase muscle strength and reduce inflammation as we age a new study finds heres how to get started  yahoo life,working out with a kettlebell improved strength and physical function  even for beginners experts share their training tips,https://www.yahoo.com/lifestyle/kettlebell-training-may-increase-muscle-strength-and-reduce-inflammation-as-we-age-a-new-study-finds-heres-how-to-get-started-130025648.html
Cold Weather Increases Stroke Risk - Newsmax,"While it is always important to be aware of stroke symptoms and prevention guidelines, it is even more crucial in the winter as the risk increases with cold weather and the holidays. The American Stroke Association recently issued new guidelines on preventing…",health,2024-11-22T16:06:41Z,0.08579545454545454,0.5568181818181818,1,2024-11-25 00:40:55,cold weather increases stroke risk  newsmax,while it is always important to be aware of stroke symptoms and prevention guidelines it is even more crucial in the winter as the risk increases with cold weather and the holidays the american stroke association recently issued new guidelines on preventing,https://www.newsmax.com/health/health-news/stroke-winter-cold/2024/11/22/id/1189085/
